"symbol","model","eval_set","rmse","rsq","last_refreshed"
"AMB","lm","holdout",4.39475133999846,0.2063700321057,"2022-03-07 02:01:21"
"AMB","lm","test",3.64331656807474,0.351547367323603,"2022-03-07 02:01:21"
"AMB","nnet","holdout",4.19750320307496,0.000884107282451053,"2022-03-07 02:01:21"
"AMB","nnet","test",6.4055478190256,0.271674433744631,"2022-03-07 02:01:21"
"AMB","pcr","holdout",4.16448707308479,0.00393706883376677,"2022-03-07 02:01:21"
"AMB","pcr","test",3.12542929977753,0.487440099103847,"2022-03-07 02:01:21"
"AMB","rf","holdout",8.88334495336835,0.0120636802860784,"2022-03-07 02:01:21"
"AMB","rf","test",4.54221013611538,0.201999290170622,"2022-03-07 02:01:21"
"AMB","xgb","holdout",9.39663488454261,0.0156192022080251,"2022-03-07 02:01:21"
"AMB","xgb","test",5.57645763520655,0.0455841423632837,"2022-03-07 02:01:21"
"ANKR","lm","holdout",1.35823803520613,0.474058956994457,"2022-03-07 02:01:21"
"ANKR","lm","test",2.26111549770858,0.171513567139723,"2022-03-07 02:01:21"
"ANKR","nnet","holdout",1.90357374607314,0.0000554639895203312,"2022-03-07 02:01:21"
"ANKR","nnet","test",2.61075342577833,0.0664318537307674,"2022-03-07 02:01:21"
"ANKR","pcr","holdout",1.53158441789127,0.0932601147159123,"2022-03-07 02:01:21"
"ANKR","pcr","test",1.37572161495857,0.102296498371553,"2022-03-07 02:01:21"
"ANKR","rf","holdout",1.61096992258589,0.128187821336075,"2022-03-07 02:01:21"
"ANKR","rf","test",2.35949348814056,0.0260938674756145,"2022-03-07 02:01:21"
"ANKR","xgb","holdout",2.53237405419717,0.00326200133099829,"2022-03-07 02:01:21"
"ANKR","xgb","test",2.31119463484686,0.0367200973534345,"2022-03-07 02:01:21"
"ARDR","lm","holdout",0.812884483837127,0.152140896579906,"2022-03-07 02:01:21"
"ARDR","lm","test",3.60472660174861,0.356578458632978,"2022-03-07 02:01:21"
"ARDR","nnet","holdout",0.959258743567166,0.000145937692141663,"2022-03-07 02:01:21"
"ARDR","nnet","test",1.81271178341861,0.392109651938601,"2022-03-07 02:01:21"
"ARDR","pcr","holdout",0.799797909469844,0.13251015461366,"2022-03-07 02:01:21"
"ARDR","pcr","test",1.51894921689314,0.458030326702201,"2022-03-07 02:01:21"
"ARDR","rf","holdout",2.04491791241685,0.0306163092294288,"2022-03-07 02:01:21"
"ARDR","rf","test",2.35075107030838,0.297134864988774,"2022-03-07 02:01:21"
"ARDR","xgb","holdout",2.562742890503,0.0263023294930232,"2022-03-07 02:01:21"
"ARDR","xgb","test",2.97895642334923,0.143072734931656,"2022-03-07 02:01:21"
"ATA","lm","holdout",7.14704197782524,0.011198894018758,"2022-03-07 02:01:21"
"ATA","lm","test",3.48480963554563,0.289170110503329,"2022-03-07 02:01:21"
"ATA","nnet","holdout",6.7079624011491,0.0162602936162684,"2022-03-07 02:01:21"
"ATA","nnet","test",3.98231521162802,0.164828119248677,"2022-03-07 02:01:21"
"ATA","pcr","holdout",6.99983757307458,0.00316573099906632,"2022-03-07 02:01:21"
"ATA","pcr","test",3.15992281079803,0.128845901496562,"2022-03-07 02:01:21"
"ATA","rf","holdout",7.31795792077229,0.00284173155950614,"2022-03-07 02:01:21"
"ATA","rf","test",2.64625158029354,0.264332903540199,"2022-03-07 02:01:21"
"ATA","xgb","holdout",13.6014389806847,0.00244763680813743,"2022-03-07 02:01:21"
"ATA","xgb","test",2.73026138034365,0.186887158157131,"2022-03-07 02:01:21"
"ATOM","lm","holdout",0.858910505307837,0.884398326380559,"2022-03-07 02:01:21"
"ATOM","lm","test",1.42106295268269,0.631206473296839,"2022-03-07 02:01:21"
"ATOM","nnet","holdout",1.96763483138383,0.467673786873128,"2022-03-07 02:01:21"
"ATOM","nnet","test",2.31814618426581,0.0915429027481657,"2022-03-07 02:01:21"
"ATOM","pcr","holdout",1.11622510886754,0.857371108102538,"2022-03-07 02:01:21"
"ATOM","pcr","test",1.44162632314603,0.30803561372808,"2022-03-07 02:01:21"
"ATOM","rf","holdout",2.17971896090204,0.205667196531233,"2022-03-07 02:01:21"
"ATOM","rf","test",2.41515634197708,0.162804658387347,"2022-03-07 02:01:21"
"ATOM","xgb","holdout",2.17379685752872,0.335622588138339,"2022-03-07 02:01:21"
"ATOM","xgb","test",3.0173438875844,0.0450395658528367,"2022-03-07 02:01:21"
"AVA","lm","holdout",1.88345746209637,0.54520647640791,"2022-03-07 02:01:21"
"AVA","lm","test",1.38696782309156,0.56249437190895,"2022-03-07 02:01:21"
"AVA","nnet","holdout",1.24034993176304,0.483853208631018,"2022-03-07 02:01:21"
"AVA","nnet","test",2.23228749738016,0.293419440099715,"2022-03-07 02:01:21"
"AVA","pcr","holdout",0.831046623775567,0.736780765978819,"2022-03-07 02:01:21"
"AVA","pcr","test",1.43685430954947,0.56598240624901,"2022-03-07 02:01:21"
"AVA","rf","holdout",3.79212371780575,0.337996145448722,"2022-03-07 02:01:21"
"AVA","rf","test",2.0702472142196,0.167519239370359,"2022-03-07 02:01:21"
"AVA","xgb","holdout",3.08483712362918,0.362627641959184,"2022-03-07 02:01:21"
"AVA","xgb","test",2.32908297048168,0.0777771504315013,"2022-03-07 02:01:21"
"BADGER","lm","holdout",0.98111757216224,0.758584852600394,"2022-03-07 02:01:21"
